position,Median patristic pairwise distance
2358,0.31878444
2359,0.31878444
2360,0.31878444
2361,0.31878444
2362,0.31878444
2363,0.31878444
2364,0.31878444
2365,0.30037006
2366,0.30037006
2367,0.30037006
2368,0.30037006
2369,0.30037006
2370,0.30037006
2371,0.30037006
2372,0.30037006
2373,0.30037006
2374,0.30037006
2375,0.30037006
2376,0.30037006
2377,0.30037006
2378,0.30037006
2379,0.30037006
2380,0.30037006
2381,0.30037006
2382,0.30037006
2383,0.30037006
2384,0.30037006
2385,0.30037006
2386,0.30037006
2387,0.30037006
2388,0.30037006
2389,0.30037006
2390,0.30037006
2391,0.30037006
2392,0.30037006
2393,0.30037006
2394,0.30037006
2395,0.30037006
2396,0.30037006
2397,0.30037006
2398,0.30037006
2399,0.30037006
2400,0.28453185
2401,0.28453185
2402,0.28453185
2403,0.28453185
2404,0.28453185
2405,0.28453185
2406,0.28453185
2407,0.28453185
2408,0.28453185
2409,0.28453185
2410,0.28453185
2411,0.28453185
2412,0.28453185
2413,0.28453185
2414,0.28453185
2415,0.28453185
2416,0.28453185
2417,0.28453185
2418,0.28453185
2419,0.28453185
2420,0.28453185
2421,0.28453185
2422,0.28453185
2423,0.28453185
2424,0.28453185
2425,0.28453185
2426,0.28453185
2427,0.28453185
2428,0.28453185
2429,0.28453185
2430,0.28453185
2431,0.28453185
2432,0.28453185
2433,0.28453185
2434,0.28453185
2435,0.26793711
2436,0.26793711
2437,0.26793711
2438,0.26793711
2439,0.26793711
2440,0.26793711
2441,0.26793711
2442,0.26793711
2443,0.26793711
2444,0.26793711
2445,0.26793711
2446,0.26793711
2447,0.26793711
2448,0.26793711
2449,0.26793711
2450,0.26793711
2451,0.26793711
2452,0.26793711
2453,0.26793711
2454,0.26793711
2455,0.26793711
2456,0.26793711
2457,0.26793711
2458,0.26793711
2459,0.26793711
2460,0.26793711
2461,0.26793711
2462,0.26793711
2463,0.26793711
2464,0.26793711
2465,0.26793711
2466,0.26793711
2467,0.26793711
2468,0.26793711
2469,0.26793711
2470,0.24792409
2471,0.24792409
2472,0.24792409
2473,0.24792409
2474,0.24792409
2475,0.24792409
2476,0.24792409
2477,0.24792409
2478,0.24792409
2479,0.24792409
2480,0.24792409
2481,0.24792409
2482,0.24792409
2483,0.24792409
2484,0.24792409
2485,0.24792409
2486,0.24792409
2487,0.24792409
2488,0.24792409
2489,0.24792409
2490,0.24792409
2491,0.24792409
2492,0.24792409
2493,0.24792409
2494,0.24792409
2495,0.24792409
2496,0.24792409
2497,0.24792409
2498,0.24792409
2499,0.24792409
2500,0.24792409
2501,0.24792409
2502,0.24792409
2503,0.24792409
2504,0.24792409
2505,0.22423542
2506,0.22423542
2507,0.22423542
2508,0.22423542
2509,0.22423542
2510,0.22423542
2511,0.22423542
2512,0.22423542
2513,0.22423542
2514,0.22423542
2515,0.22423542
2516,0.22423542
2517,0.22423542
2518,0.22423542
2519,0.22423542
2520,0.22423542
2521,0.22423542
2522,0.22423542
2523,0.22423542
2524,0.22423542
2525,0.22423542
2526,0.22423542
2527,0.22423542
2528,0.22423542
2529,0.22423542
2530,0.22423542
2531,0.22423542
2532,0.22423542
2533,0.22423542
2534,0.22423542
2535,0.22423542
2536,0.22423542
2537,0.22423542
2538,0.22423542
2539,0.22423542
2540,0.19700764
2541,0.19700764
2542,0.19700764
2543,0.19700764
2544,0.19700764
2545,0.19700764
2546,0.19700764
2547,0.19700764
2548,0.19700764
2549,0.19700764
2550,0.19700764
2551,0.19700764
2552,0.19700764
2553,0.19700764
2554,0.19700764
2555,0.19700764
2556,0.19700764
2557,0.19700764
2558,0.19700764
2559,0.19700764
2560,0.19700764
2561,0.19700764
2562,0.19700764
2563,0.19700764
2564,0.19700764
2565,0.19700764
2566,0.19700764
2567,0.19700764
2568,0.19700764
2569,0.19700764
2570,0.19700764
2571,0.19700764
2572,0.19700764
2573,0.19700764
2574,0.19700764
2575,0.18478124
2576,0.18478124
2577,0.18478124
2578,0.18478124
2579,0.18478124
2580,0.18478124
2581,0.18478124
2582,0.18478124
2583,0.18478124
2584,0.18478124
2585,0.18478124
2586,0.18478124
2587,0.18478124
2588,0.18478124
2589,0.18478124
2590,0.18478124
2591,0.18478124
2592,0.18478124
2593,0.18478124
2594,0.18478124
2595,0.18478124
2596,0.18478124
2597,0.18478124
2598,0.18478124
2599,0.18478124
2600,0.18478124
2601,0.18478124
2602,0.18478124
2603,0.18478124
2604,0.18478124
2605,0.18478124
2606,0.18478124
2607,0.18478124
2608,0.18478124
2609,0.18478124
2610,0.18281129
2611,0.18281129
2612,0.18281129
2613,0.18281129
2614,0.18281129
2615,0.18281129
2616,0.18281129
2617,0.18281129
2618,0.18281129
2619,0.18281129
2620,0.18281129
2621,0.18281129
2622,0.18281129
2623,0.18281129
2624,0.18281129
2625,0.18281129
2626,0.18281129
2627,0.18281129
2628,0.18281129
2629,0.18281129
2630,0.18281129
2631,0.18281129
2632,0.18281129
2633,0.18281129
2634,0.18281129
2635,0.18281129
2636,0.18281129
2637,0.18281129
2638,0.18281129
2639,0.18281129
2640,0.18281129
2641,0.18281129
2642,0.18281129
2643,0.18281129
2644,0.18281129
2645,0.18198033
2646,0.18198033
2647,0.18198033
2648,0.18198033
2649,0.18198033
2650,0.18198033
2651,0.18198033
2652,0.18198033
2653,0.18198033
2654,0.18198033
2655,0.18198033
2656,0.18198033
2657,0.18198033
2658,0.18198033
2659,0.18198033
2660,0.18198033
2661,0.18198033
2662,0.18198033
2663,0.18198033
2664,0.18198033
2665,0.18198033
2666,0.18198033
2667,0.18198033
2668,0.18198033
2669,0.18198033
2670,0.18198033
2671,0.18198033
2672,0.18198033
2673,0.18198033
2674,0.18198033
2675,0.18198033
2676,0.18198033
2677,0.18198033
2678,0.18198033
2679,0.18198033
2680,0.18016039
2681,0.18016039
2682,0.18016039
2683,0.18016039
2684,0.18016039
2685,0.18016039
2686,0.18016039
2687,0.18016039
2688,0.18016039
2689,0.18016039
2690,0.18016039
2691,0.18016039
2692,0.18016039
2693,0.18016039
2694,0.18016039
2695,0.18016039
2696,0.18016039
2697,0.18016039
2698,0.18016039
2699,0.18016039
2700,0.18016039
2701,0.18016039
2702,0.18016039
2703,0.18016039
2704,0.18016039
2705,0.18016039
2706,0.18016039
2707,0.18016039
2708,0.18016039
2709,0.18016039
2710,0.18016039
2711,0.18016039
2712,0.18016039
2713,0.18016039
2714,0.18016039
2715,0.18299621
2716,0.18299621
2717,0.18299621
2718,0.18299621
2719,0.18299621
2720,0.18299621
2721,0.18299621
2722,0.18299621
2723,0.18299621
2724,0.18299621
2725,0.18299621
2726,0.18299621
2727,0.18299621
2728,0.18299621
2729,0.18299621
2730,0.18299621
2731,0.18299621
2732,0.18299621
2733,0.18299621
2734,0.18299621
2735,0.18299621
2736,0.18299621
2737,0.18299621
2738,0.18299621
2739,0.18299621
2740,0.18299621
2741,0.18299621
2742,0.18299621
2743,0.18299621
2744,0.18299621
2745,0.18299621
2746,0.18299621
2747,0.18299621
2748,0.18299621
2749,0.18299621
2750,0.18473542
2751,0.18473542
2752,0.18473542
2753,0.18473542
2754,0.18473542
2755,0.18473542
2756,0.18473542
2757,0.18473542
2758,0.18473542
2759,0.18473542
2760,0.18473542
2761,0.18473542
2762,0.18473542
2763,0.18473542
2764,0.18473542
2765,0.18473542
2766,0.18473542
2767,0.18473542
2768,0.18473542
2769,0.18473542
2770,0.18473542
2771,0.18473542
2772,0.18473542
2773,0.18473542
2774,0.18473542
2775,0.18473542
2776,0.18473542
2777,0.18473542
2778,0.18473542
2779,0.18473542
2780,0.18473542
2781,0.18473542
2782,0.18473542
2783,0.18473542
2784,0.18473542
2785,0.18665155
2786,0.18665155
2787,0.18665155
2788,0.18665155
2789,0.18665155
2790,0.18665155
2791,0.18665155
2792,0.18665155
2793,0.18665155
2794,0.18665155
2795,0.18665155
2796,0.18665155
2797,0.18665155
2798,0.18665155
2799,0.18665155
2800,0.18665155
2801,0.18665155
2802,0.18665155
2803,0.18665155
2804,0.18665155
2805,0.18665155
2806,0.18665155
2807,0.18665155
2808,0.18665155
2809,0.18665155
2810,0.18665155
2811,0.18665155
2812,0.18665155
2813,0.18665155
2814,0.18665155
2815,0.18665155
2816,0.18665155
2817,0.18665155
2818,0.18665155
2819,0.18665155
2820,0.19252294
2821,0.19252294
2822,0.19252294
2823,0.19252294
2824,0.19252294
2825,0.19252294
2826,0.19252294
2827,0.19252294
2828,0.19252294
2829,0.19252294
2830,0.19252294
2831,0.19252294
2832,0.19252294
2833,0.19252294
2834,0.19252294
2835,0.19252294
2836,0.19252294
2837,0.19252294
2838,0.19252294
2839,0.19252294
2840,0.19252294
2841,0.19252294
2842,0.19252294
2843,0.19252294
2844,0.19252294
2845,0.19252294
2846,0.19252294
2847,0.19252294
2848,0.19252294
2849,0.19252294
2850,0.19252294
2851,0.19252294
2852,0.19252294
2853,0.19252294
2854,0.19252294
2855,0.19619907
2856,0.19619907
2857,0.19619907
2858,0.19619907
2859,0.19619907
2860,0.19619907
2861,0.19619907
2862,0.19619907
2863,0.19619907
2864,0.19619907
2865,0.19619907
2866,0.19619907
2867,0.19619907
2868,0.19619907
2869,0.19619907
2870,0.19619907
2871,0.19619907
2872,0.19619907
2873,0.19619907
2874,0.19619907
2875,0.19619907
2876,0.19619907
2877,0.19619907
2878,0.19619907
2879,0.19619907
2880,0.19619907
2881,0.19619907
2882,0.19619907
2883,0.19619907
2884,0.19619907
2885,0.19619907
2886,0.19619907
2887,0.19619907
2888,0.19619907
2889,0.19619907
2890,0.20184823
2891,0.20184823
2892,0.20184823
2893,0.20184823
2894,0.20184823
2895,0.20184823
2896,0.20184823
2897,0.20184823
2898,0.20184823
2899,0.20184823
2900,0.20184823
2901,0.20184823
2902,0.20184823
2903,0.20184823
2904,0.20184823
2905,0.20184823
2906,0.20184823
2907,0.20184823
2908,0.20184823
2909,0.20184823
2910,0.20184823
2911,0.20184823
2912,0.20184823
2913,0.20184823
2914,0.20184823
2915,0.20184823
2916,0.20184823
2917,0.20184823
2918,0.20184823
2919,0.20184823
2920,0.20184823
2921,0.20184823
2922,0.20184823
2923,0.20184823
2924,0.20184823
2925,0.2048472
2926,0.2048472
2927,0.2048472
2928,0.2048472
2929,0.2048472
2930,0.2048472
2931,0.2048472
2932,0.2048472
2933,0.2048472
2934,0.2048472
2935,0.2048472
2936,0.2048472
2937,0.2048472
2938,0.2048472
2939,0.2048472
2940,0.2048472
2941,0.2048472
2942,0.2048472
2943,0.2048472
2944,0.2048472
2945,0.2048472
2946,0.2048472
2947,0.2048472
2948,0.2048472
2949,0.2048472
2950,0.2048472
2951,0.2048472
2952,0.2048472
2953,0.2048472
2954,0.2048472
2955,0.2048472
2956,0.2048472
2957,0.2048472
2958,0.2048472
2959,0.2048472
2960,0.20832423
2961,0.20832423
2962,0.20832423
2963,0.20832423
2964,0.20832423
2965,0.20832423
2966,0.20832423
2967,0.20832423
2968,0.20832423
2969,0.20832423
2970,0.20832423
2971,0.20832423
2972,0.20832423
2973,0.20832423
2974,0.20832423
2975,0.20832423
2976,0.20832423
2977,0.20832423
2978,0.20832423
2979,0.20832423
2980,0.20832423
2981,0.20832423
2982,0.20832423
2983,0.20832423
2984,0.20832423
2985,0.20832423
2986,0.20832423
2987,0.20832423
2988,0.20832423
2989,0.20832423
2990,0.20832423
2991,0.20832423
2992,0.20832423
2993,0.20832423
2994,0.20832423
2995,0.21219164
2996,0.21219164
2997,0.21219164
2998,0.21219164
2999,0.21219164
3000,0.21219164
3001,0.21219164
3002,0.21219164
3003,0.21219164
3004,0.21219164
3005,0.21219164
3006,0.21219164
3007,0.21219164
3008,0.21219164
3009,0.21219164
3010,0.21219164
3011,0.21219164
3012,0.21219164
3013,0.21219164
3014,0.21219164
3015,0.21219164
3016,0.21219164
3017,0.21219164
3018,0.21219164
3019,0.21219164
3020,0.21219164
3021,0.21219164
3022,0.21219164
3023,0.21219164
3024,0.21219164
3025,0.21219164
3026,0.21219164
3027,0.21219164
3028,0.21219164
3029,0.21219164
3030,0.21725447
3031,0.21725447
3032,0.21725447
3033,0.21725447
3034,0.21725447
3035,0.21725447
3036,0.21725447
3037,0.21725447
3038,0.21725447
3039,0.21725447
3040,0.21725447
3041,0.21725447
3042,0.21725447
3043,0.21725447
3044,0.21725447
3045,0.21725447
3046,0.21725447
3047,0.21725447
3048,0.21725447
3049,0.21725447
3050,0.21725447
3051,0.21725447
3052,0.21725447
3053,0.21725447
3054,0.21725447
3055,0.21725447
3056,0.21725447
3057,0.21725447
3058,0.21725447
3059,0.21725447
3060,0.21725447
3061,0.21725447
3062,0.21725447
3063,0.21725447
3064,0.21725447
3065,0.21968934
3066,0.21968934
3067,0.21968934
3068,0.21968934
3069,0.21968934
3070,0.21968934
3071,0.21968934
3072,0.21968934
3073,0.21968934
3074,0.21968934
3075,0.21968934
3076,0.21968934
3077,0.21968934
3078,0.21968934
3079,0.21968934
3080,0.21968934
3081,0.21968934
3082,0.21968934
3083,0.21968934
3084,0.21968934
3085,0.21968934
3086,0.21968934
3087,0.21968934
3088,0.21968934
3089,0.21968934
3090,0.21968934
3091,0.21968934
3092,0.21968934
3093,0.21968934
3094,0.21968934
3095,0.21968934
3096,0.21968934
3097,0.21968934
3098,0.21968934
3099,0.21968934
3100,0.22054401
3101,0.22054401
3102,0.22054401
3103,0.22054401
3104,0.22054401
3105,0.22054401
3106,0.22054401
3107,0.22054401
3108,0.22054401
3109,0.22054401
3110,0.22054401
3111,0.22054401
3112,0.22054401
3113,0.22054401
3114,0.22054401
3115,0.22054401
3116,0.22054401
3117,0.22054401
3118,0.22054401
3119,0.22054401
3120,0.22054401
3121,0.22054401
3122,0.22054401
3123,0.22054401
3124,0.22054401
3125,0.22054401
3126,0.22054401
3127,0.22054401
3128,0.22054401
3129,0.22054401
3130,0.22054401
3131,0.22054401
3132,0.22054401
3133,0.22054401
3134,0.22054401
3135,0.22588729
3136,0.22588729
3137,0.22588729
3138,0.22588729
3139,0.22588729
3140,0.22588729
3141,0.22588729
3142,0.22588729
3143,0.22588729
3144,0.22588729
3145,0.22588729
3146,0.22588729
3147,0.22588729
3148,0.22588729
3149,0.22588729
3150,0.22588729
3151,0.22588729
3152,0.22588729
3153,0.22588729
3154,0.22588729
3155,0.22588729
3156,0.22588729
3157,0.22588729
3158,0.22588729
3159,0.22588729
3160,0.22588729
3161,0.22588729
3162,0.22588729
3163,0.22588729
3164,0.22588729
3165,0.22588729
3166,0.22588729
3167,0.22588729
3168,0.22588729
3169,0.22588729
3170,0.22939693
3171,0.22939693
3172,0.22939693
3173,0.22939693
3174,0.22939693
3175,0.22939693
3176,0.22939693
3177,0.22939693
3178,0.22939693
3179,0.22939693
3180,0.22939693
3181,0.22939693
3182,0.22939693
3183,0.22939693
3184,0.22939693
3185,0.22939693
3186,0.22939693
3187,0.22939693
3188,0.22939693
3189,0.22939693
3190,0.22939693
3191,0.22939693
3192,0.22939693
3193,0.22939693
3194,0.22939693
3195,0.22939693
3196,0.22939693
3197,0.22939693
3198,0.22939693
3199,0.22939693
3200,0.22939693
3201,0.22939693
3202,0.22939693
3203,0.22939693
3204,0.22939693
3205,0.23403548
3206,0.23403548
3207,0.23403548
3208,0.23403548
3209,0.23403548
3210,0.23403548
3211,0.23403548
3212,0.23403548
3213,0.23403548
3214,0.23403548
3215,0.23403548
3216,0.23403548
3217,0.23403548
3218,0.23403548
3219,0.23403548
3220,0.23403548
3221,0.23403548
3222,0.23403548
3223,0.23403548
3224,0.23403548
3225,0.23403548
3226,0.23403548
3227,0.23403548
3228,0.23403548
3229,0.23403548
3230,0.23403548
3231,0.23403548
3232,0.23403548
3233,0.23403548
3234,0.23403548
3235,0.23403548
3236,0.23403548
3237,0.23403548
3238,0.23403548
3239,0.23403548
3240,0.23819034
3241,0.23819034
3242,0.23819034
3243,0.23819034
3244,0.23819034
3245,0.23819034
3246,0.23819034
3247,0.23819034
3248,0.23819034
3249,0.23819034
3250,0.23819034
3251,0.23819034
3252,0.23819034
3253,0.23819034
3254,0.23819034
3255,0.23819034
3256,0.23819034
3257,0.23819034
3258,0.23819034
3259,0.23819034
3260,0.23819034
3261,0.23819034
3262,0.23819034
3263,0.23819034
3264,0.23819034
3265,0.23819034
3266,0.23819034
3267,0.23819034
3268,0.23819034
3269,0.23819034
3270,0.23819034
3271,0.23819034
3272,0.23819034
3273,0.23819034
3274,0.23819034
3275,0.24153211
3276,0.24153211
3277,0.24153211
3278,0.24153211
3279,0.24153211
3280,0.24153211
3281,0.24153211
3282,0.24153211
3283,0.24153211
3284,0.24153211
3285,0.24153211
3286,0.24153211
3287,0.24153211
3288,0.24153211
3289,0.24153211
3290,0.24153211
3291,0.24153211
3292,0.24153211
3293,0.24153211
3294,0.24153211
3295,0.24153211
3296,0.24153211
3297,0.24153211
3298,0.24153211
3299,0.24153211
3300,0.24153211
3301,0.24153211
3302,0.24153211
3303,0.24153211
3304,0.24153211
3305,0.24153211
3306,0.24153211
3307,0.24153211
3308,0.24153211
3309,0.24153211
3310,0.23991552
3311,0.23991552
3312,0.23991552
3313,0.23991552
3314,0.23991552
3315,0.23991552
3316,0.23991552
3317,0.23991552
3318,0.23991552
3319,0.23991552
3320,0.23991552
3321,0.23991552
3322,0.23991552
3323,0.23991552
3324,0.23991552
3325,0.23991552
3326,0.23991552
3327,0.23991552
3328,0.23991552
3329,0.23991552
3330,0.23991552
3331,0.23991552
3332,0.23991552
3333,0.23991552
3334,0.23991552
3335,0.23991552
3336,0.23991552
3337,0.23991552
3338,0.23991552
3339,0.23991552
3340,0.23991552
3341,0.23991552
3342,0.23991552
3343,0.23991552
3344,0.23991552
3345,0.23898294
3346,0.23898294
3347,0.23898294
3348,0.23898294
3349,0.23898294
3350,0.23898294
3351,0.23898294
3352,0.23898294
3353,0.23898294
3354,0.23898294
3355,0.23898294
3356,0.23898294
3357,0.23898294
3358,0.23898294
3359,0.23898294
3360,0.23898294
3361,0.23898294
3362,0.23898294
3363,0.23898294
3364,0.23898294
3365,0.23898294
3366,0.23898294
3367,0.23898294
3368,0.23898294
3369,0.23898294
3370,0.23898294
3371,0.23898294
3372,0.23898294
3373,0.23898294
3374,0.23898294
3375,0.23898294
3376,0.23898294
3377,0.23898294
3378,0.23898294
3379,0.23898294
3380,0.23926406
3381,0.23926406
3382,0.23926406
3383,0.23926406
3384,0.23926406
3385,0.23926406
3386,0.23926406
3387,0.23926406
3388,0.23926406
3389,0.23926406
3390,0.23926406
3391,0.23926406
3392,0.23926406
3393,0.23926406
3394,0.23926406
3395,0.23926406
3396,0.23926406
3397,0.23926406
3398,0.23926406
3399,0.23926406
3400,0.23926406
3401,0.23926406
3402,0.23926406
3403,0.23926406
3404,0.23926406
3405,0.23926406
3406,0.23926406
3407,0.23926406
3408,0.23926406
3409,0.23926406
3410,0.23926406
3411,0.23926406
3412,0.23926406
3413,0.23926406
3414,0.23926406
3415,0.24159873
3416,0.24159873
3417,0.24159873
3418,0.24159873
3419,0.24159873
3420,0.24159873
3421,0.24159873
3422,0.24159873
3423,0.24159873
3424,0.24159873
3425,0.24159873
3426,0.24159873
3427,0.24159873
3428,0.24159873
3429,0.24159873
3430,0.24159873
3431,0.24159873
3432,0.24159873
3433,0.24159873
3434,0.24159873
3435,0.24159873
3436,0.24159873
3437,0.24159873
3438,0.24159873
3439,0.24159873
3440,0.24159873
3441,0.24159873
3442,0.24159873
3443,0.24159873
3444,0.24159873
3445,0.24159873
3446,0.24159873
3447,0.24159873
3448,0.24159873
3449,0.24159873
3450,0.2408477
3451,0.2408477
3452,0.2408477
3453,0.2408477
3454,0.2408477
3455,0.2408477
3456,0.2408477
3457,0.2408477
3458,0.2408477
3459,0.2408477
3460,0.2408477
3461,0.2408477
3462,0.2408477
3463,0.2408477
3464,0.2408477
3465,0.2408477
3466,0.2408477
3467,0.2408477
3468,0.2408477
3469,0.2408477
3470,0.2408477
3471,0.2408477
3472,0.2408477
3473,0.2408477
3474,0.2408477
3475,0.2408477
3476,0.2408477
3477,0.2408477
3478,0.2408477
3479,0.2408477
3480,0.2408477
3481,0.2408477
3482,0.2408477
3483,0.2408477
3484,0.2408477
3485,0.23942623
3486,0.23942623
3487,0.23942623
3488,0.23942623
3489,0.23942623
3490,0.23942623
3491,0.23942623
3492,0.23942623
3493,0.23942623
3494,0.23942623
3495,0.23942623
3496,0.23942623
3497,0.23942623
3498,0.23942623
3499,0.23942623
3500,0.23942623
3501,0.23942623
3502,0.23942623
3503,0.23942623
3504,0.23942623
3505,0.23942623
3506,0.23942623
3507,0.23942623
3508,0.23942623
3509,0.23942623
3510,0.23942623
3511,0.23942623
3512,0.23942623
3513,0.23942623
3514,0.23942623
3515,0.23942623
3516,0.23942623
3517,0.23942623
3518,0.23942623
3519,0.23942623
3520,0.23771185
3521,0.23771185
3522,0.23771185
3523,0.23771185
3524,0.23771185
3525,0.23771185
3526,0.23771185
3527,0.23771185
3528,0.23771185
3529,0.23771185
3530,0.23771185
3531,0.23771185
3532,0.23771185
3533,0.23771185
3534,0.23771185
3535,0.23771185
3536,0.23771185
3537,0.23771185
3538,0.23771185
3539,0.23771185
3540,0.23771185
3541,0.23771185
3542,0.23771185
3543,0.23771185
3544,0.23771185
3545,0.23771185
3546,0.23771185
3547,0.23771185
3548,0.23771185
3549,0.23771185
3550,0.23771185
3551,0.23771185
3552,0.23771185
3553,0.23771185
3554,0.23771185
3555,0.23647146
3556,0.23647146
3557,0.23647146
3558,0.23647146
3559,0.23647146
3560,0.23647146
3561,0.23647146
3562,0.23647146
3563,0.23647146
3564,0.23647146
3565,0.23647146
3566,0.23647146
3567,0.23647146
3568,0.23647146
3569,0.23647146
3570,0.23647146
3571,0.23647146
3572,0.23647146
3573,0.23647146
3574,0.23647146
3575,0.23647146
3576,0.23647146
3577,0.23647146
3578,0.23647146
3579,0.23647146
3580,0.23647146
3581,0.23647146
3582,0.23647146
3583,0.23647146
3584,0.23647146
3585,0.23647146
3586,0.23647146
3587,0.23647146
3588,0.23647146
3589,0.23647146
3590,0.23914994
3591,0.23914994
3592,0.23914994
3593,0.23914994
3594,0.23914994
3595,0.23914994
3596,0.23914994
3597,0.23914994
3598,0.23914994
3599,0.23914994
3600,0.23914994
3601,0.23914994
3602,0.23914994
3603,0.23914994
3604,0.23914994
3605,0.23914994
3606,0.23914994
3607,0.23914994
3608,0.23914994
3609,0.23914994
3610,0.23914994
3611,0.23914994
3612,0.23914994
3613,0.23914994
3614,0.23914994
3615,0.23914994
3616,0.23914994
3617,0.23914994
3618,0.23914994
3619,0.23914994
3620,0.23914994
3621,0.23914994
3622,0.23914994
3623,0.23914994
3624,0.23914994
3625,0.23922909
3626,0.23922909
3627,0.23922909
3628,0.23922909
3629,0.23922909
3630,0.23922909
3631,0.23922909
3632,0.23922909
3633,0.23922909
3634,0.23922909
3635,0.23922909
3636,0.23922909
3637,0.23922909
3638,0.23922909
3639,0.23922909
3640,0.23922909
3641,0.23922909
3642,0.23922909
3643,0.23922909
3644,0.23922909
3645,0.23922909
3646,0.23922909
3647,0.23922909
3648,0.23922909
3649,0.23922909
3650,0.23922909
3651,0.23922909
3652,0.23922909
3653,0.23922909
3654,0.23922909
3655,0.23922909
3656,0.23922909
3657,0.23922909
3658,0.23922909
3659,0.23922909
3660,0.24245091
3661,0.24245091
3662,0.24245091
3663,0.24245091
3664,0.24245091
3665,0.24245091
3666,0.24245091
3667,0.24245091
3668,0.24245091
3669,0.24245091
3670,0.24245091
3671,0.24245091
3672,0.24245091
3673,0.24245091
3674,0.24245091
3675,0.24245091
3676,0.24245091
3677,0.24245091
3678,0.24245091
3679,0.24245091
3680,0.24245091
3681,0.24245091
3682,0.24245091
3683,0.24245091
3684,0.24245091
3685,0.24245091
3686,0.24245091
3687,0.24245091
3688,0.24245091
3689,0.24245091
3690,0.24245091
3691,0.24245091
3692,0.24245091
3693,0.24245091
3694,0.24245091
3695,0.2454095
3696,0.2454095
3697,0.2454095
3698,0.2454095
3699,0.2454095
3700,0.2454095
3701,0.2454095
3702,0.2454095
3703,0.2454095
3704,0.2454095
3705,0.2454095
3706,0.2454095
3707,0.2454095
3708,0.2454095
3709,0.2454095
3710,0.2454095
3711,0.2454095
3712,0.2454095
3713,0.2454095
3714,0.2454095
3715,0.2454095
3716,0.2454095
3717,0.2454095
3718,0.2454095
3719,0.2454095
3720,0.2454095
3721,0.2454095
3722,0.2454095
3723,0.2454095
3724,0.2454095
3725,0.2454095
3726,0.2454095
3727,0.2454095
3728,0.2454095
3729,0.2454095
3730,0.24569837
3731,0.24569837
3732,0.24569837
3733,0.24569837
3734,0.24569837
3735,0.24569837
3736,0.24569837
3737,0.24569837
3738,0.24569837
3739,0.24569837
3740,0.24569837
3741,0.24569837
3742,0.24569837
3743,0.24569837
3744,0.24569837
3745,0.24569837
3746,0.24569837
3747,0.24569837
3748,0.24569837
3749,0.24569837
3750,0.24569837
3751,0.24569837
3752,0.24569837
3753,0.24569837
3754,0.24569837
3755,0.24569837
3756,0.24569837
3757,0.24569837
3758,0.24569837
3759,0.24569837
3760,0.24569837
3761,0.24569837
3762,0.24569837
3763,0.24569837
3764,0.24569837
3765,0.24203387
3766,0.24203387
3767,0.24203387
3768,0.24203387
3769,0.24203387
3770,0.24203387
3771,0.24203387
3772,0.24203387
3773,0.24203387
3774,0.24203387
3775,0.24203387
3776,0.24203387
3777,0.24203387
3778,0.24203387
3779,0.24203387
3780,0.24203387
3781,0.24203387
3782,0.24203387
3783,0.24203387
3784,0.24203387
3785,0.24203387
3786,0.24203387
3787,0.24203387
3788,0.24203387
3789,0.24203387
3790,0.24203387
3791,0.24203387
3792,0.24203387
3793,0.24203387
3794,0.24203387
3795,0.24203387
3796,0.24203387
3797,0.24203387
3798,0.24203387
3799,0.24203387
3800,0.24018103
3801,0.24018103
3802,0.24018103
3803,0.24018103
3804,0.24018103
3805,0.24018103
3806,0.24018103
3807,0.24018103
3808,0.24018103
3809,0.24018103
3810,0.24018103
3811,0.24018103
3812,0.24018103
3813,0.24018103
3814,0.24018103
3815,0.24018103
3816,0.24018103
3817,0.24018103
3818,0.24018103
3819,0.24018103
3820,0.24018103
3821,0.24018103
3822,0.24018103
3823,0.24018103
3824,0.24018103
3825,0.24018103
3826,0.24018103
3827,0.24018103
3828,0.24018103
3829,0.24018103
3830,0.24018103
3831,0.24018103
3832,0.24018103
3833,0.24018103
3834,0.24018103
3835,0.23570661
3836,0.23570661
3837,0.23570661
3838,0.23570661
3839,0.23570661
3840,0.23570661
3841,0.23570661
3842,0.23570661
3843,0.23570661
3844,0.23570661
3845,0.23570661
3846,0.23570661
3847,0.23570661
3848,0.23570661
3849,0.23570661
3850,0.23570661
3851,0.23570661
3852,0.23570661
3853,0.23570661
3854,0.23570661
3855,0.23570661
3856,0.23570661
3857,0.23570661
3858,0.23570661
3859,0.23570661
3860,0.23570661
3861,0.23570661
3862,0.23570661
3863,0.23570661
3864,0.23570661
3865,0.23570661
3866,0.23570661
3867,0.23570661
3868,0.23570661
3869,0.23570661
3870,0.23053447
3871,0.23053447
3872,0.23053447
3873,0.23053447
3874,0.23053447
3875,0.23053447
3876,0.23053447
3877,0.23053447
3878,0.23053447
3879,0.23053447
3880,0.23053447
3881,0.23053447
3882,0.23053447
3883,0.23053447
3884,0.23053447
3885,0.23053447
3886,0.23053447
3887,0.23053447
3888,0.23053447
3889,0.23053447
3890,0.23053447
3891,0.23053447
3892,0.23053447
3893,0.23053447
3894,0.23053447
3895,0.23053447
3896,0.23053447
3897,0.23053447
3898,0.23053447
3899,0.23053447
3900,0.23053447
3901,0.23053447
3902,0.23053447
3903,0.23053447
3904,0.23053447
3905,0.22567182
3906,0.22567182
3907,0.22567182
3908,0.22567182
3909,0.22567182
3910,0.22567182
3911,0.22567182
